area,aspect,floe1_theta,floe2_theta,recovered_theta,minimum_sd,true_theta,perimeter
20000.0,1.1,19.956684434686927,-10.875379742004977,-31.0,145.0,-30.832064176691905,562
20000.0,1.1,-5.060295765309585,-7.548054753042613,-2.0,195.0,-2.487758987733028,562
20000.0,1.1,-1.7451110777426297,-15.372846528028061,-14.0,196.0,-13.627735450285432,562
20000.0,1.1,-1.4558786408035091,16.806147670385588,18.0,169.0,18.262026311189096,562
20000.0,1.1,-0.47524701143840276,-17.82555921031355,-17.0,217.0,-17.350312198875148,562
20000.0,1.1,8.185767500819349,2.474249043794912,-6.0,173.0,-5.711518457024437,562
20000.0,1.1,6.358248168428348,-16.13441662374392,-23.0,212.0,-22.49266479217227,562
20000.0,1.1,-21.40067799108679,-13.014646923651235,8.0,190.0,8.386031067435557,562
20000.0,1.1,-3.0987922111250272,-2.993004527059196,0.0,43.0,0.10578768406583139,562
20000.0,1.1,22.144805225120184,-13.554225742449269,-35.0,270.0,-35.699030967569456,562
20000.0,1.1,3.567675077606932,6.653854751323306,3.0,132.0,3.086179673716374,562
20000.0,1.1,-12.509638801365899,-1.7902289407577376,11.0,176.0,10.719409860608161,562
20000.0,1.1,10.99186554406832,-5.160009732137652,-16.0,158.0,-16.15187527620597,562
20000.0,1.1,-8.356477288411025,19.284369855626014,28.0,187.0,27.64084714403704,562
20000.0,1.1,14.753171206908702,14.694662197867846,0.0,16.0,-0.058509009040855986,562
20000.0,1.1,-15.25001907960042,-6.644440315032297,9.0,190.0,8.605578764568124,562
20000.0,1.1,16.827131574378583,-5.357374162823217,-22.0,155.0,-22.1845057372018,562
20000.0,1.1,15.573256185494177,-21.345366169976142,-37.0,122.0,-36.91862235547032,562
20000.0,1.1,5.082226793894314,15.719611461316271,11.0,181.0,10.637384667421957,562
20000.0,1.1,-20.48091278796247,-4.30351027319004,16.0,150.0,16.17740251477243,562
20000.0,1.1,-3.3049077064750767,-0.24339237396714064,3.0,113.0,3.061515332507936,562
20000.0,1.1,-12.41193059930182,-3.576894838426673,9.0,152.0,8.835035760875147,562
20000.0,1.1,20.197716059889228,-12.956429679649096,-33.0,144.0,-33.15414573953832,562
20000.0,1.1,-17.863276706862255,-13.527781329718163,4.0,171.0,4.335495377144092,562
20000.0,1.1,0.8607534685513746,-20.80488374126309,-22.0,155.0,-21.665637209814467,562
20000.0,1.1,7.620903606070024,-1.494714742849716,-9.0,154.0,-9.115618348919739,562
20000.0,1.1,6.9613958866361125,9.801185203459672,3.0,149.0,2.83978931682356,562
20000.0,1.1,17.74923127831284,-2.5860424405334523,-20.0,172.0,-20.335273718846295,562
20000.0,1.1,-6.522706992903922,-0.24565664886973537,7.0,164.0,6.277050344034187,562
20000.0,1.1,13.528954927978097,10.958004862326991,-3.0,188.0,-2.5709500656511057,562
20000.0,1.1,21.8131357034222,-7.26607525107556,-30.0,339.0,-29.07921095449776,562
20000.0,1.1,8.555796791120073,-21.46784983261745,-30.0,136.0,-30.023646623737523,562
20000.0,1.1,20.827435527303688,18.890527238701704,-2.0,136.0,-1.936908288601984,562
20000.0,1.1,16.177665244503004,22.070909750490635,6.0,143.0,5.8932445059876315,562
20000.0,1.1,16.549306543125265,-19.279254429009143,-36.0,130.0,-35.82856097213441,562
20000.0,1.1,21.16631086489332,21.13588539096937,0.0,12.0,-0.030425473923948232,562
20000.0,1.1,9.893210058699912,-20.107312144604993,-30.0,134.0,-30.000522203304904,562
20000.0,1.1,1.1897741187314375,-9.802725964181905,-11.0,134.0,-10.992500082913342,562
20000.0,1.1,-16.001373692914967,22.179010251975473,38.0,144.0,38.18038394489044,562
20000.0,1.1,2.6393903437838384,13.821964799446832,11.0,144.0,11.182574455662994,562
20000.0,1.1,3.777105992434538,-1.5502221654407817,-5.0,189.0,-5.3273281578753195,562
20000.0,1.1,9.81927656126778,2.088783198144708,-8.0,160.0,-7.730493363123071,562
20000.0,1.1,19.7810946226658,7.350975586917216,-12.0,194.0,-12.430119035748586,562
20000.0,1.1,-1.0361928500740074,-10.558774569369037,-10.0,215.0,-9.52258171929503,562
20000.0,1.1,-4.427888799164087,14.011161279154004,18.0,191.0,18.43905007831809,562
20000.0,1.1,-3.1999898830316926,-13.108675902824041,-10.0,133.0,-9.908686019792349,562
20000.0,1.1,15.65655926568727,-3.2074051408203235,-19.0,147.0,-18.86396440650759,562
20000.0,1.1,13.92088244330372,19.55734860614589,6.0,175.0,5.63646616284217,562
20000.0,1.1,9.232004108375463,-2.8100632750147163,-12.0,143.0,-12.04206738339018,562
20000.0,1.1,-16.449252036378546,-7.159695307459341,9.0,162.0,9.289556728919205,562
20000.0,1.1,-14.171616823250478,13.429613110702455,27.0,249.0,27.601229933952933,562
20000.0,1.1,-2.7013722455387823,6.040049535000942,9.0,159.0,8.741421780539724,562
20000.0,1.1,19.91052026462909,0.9557426552906256,-19.0,130.0,-18.954777609338464,562
20000.0,1.1,-0.6855712505224065,-21.991651524928287,-21.0,152.0,-21.30608027440588,562
20000.0,1.1,19.273692410349952,-3.9278803235582274,-23.0,146.0,-23.20157273390818,562
20000.0,1.1,-0.7277228371843797,21.17090145127757,22.0,139.0,21.89862428846195,562
20000.0,1.1,-16.85731189305839,2.980122057805376,20.0,146.0,19.83743395086377,562
20000.0,1.1,-6.378672033076454,-6.009188662692466,0.0,133.0,0.36948337038398815,562
20000.0,1.1,-9.36775091066874,-9.826981946543246,0.0,158.0,-0.459231035874506,562
20000.0,1.1,-4.510209928170276,-9.884964059379406,-5.0,155.0,-5.37475413120913,562
20000.0,1.1,-11.005394504578959,-0.12739838439473572,11.0,9.0,10.877996120184223,562
20000.0,1.1,13.30781057356576,-8.615015509639347,-22.0,147.0,-21.92282608320511,562
20000.0,1.1,4.243002715927452,-12.30376695489856,-17.0,196.0,-16.546769670826013,562
20000.0,1.1,2.89403352989495,-2.897785689976768,-6.0,177.0,-5.7918192198717176,562
20000.0,1.1,-0.6164198933264076,-17.93729133997316,-17.0,164.0,-17.320871446646752,562
20000.0,1.1,12.34763815399997,-10.758295465626858,-23.0,141.0,-23.10593361962683,562
20000.0,1.1,1.3635721910135818,1.9045517324003203,0.0,193.0,0.5409795413867384,562
20000.0,1.1,18.32296733196145,-22.311806437963778,-41.0,183.0,-40.63477376992523,562
20000.0,1.1,-19.456375720400683,20.578875107557174,40.0,146.0,40.03525082795785,562
20000.0,1.1,-13.980939183798077,4.390130645443631,18.0,189.0,18.37106982924171,562
20000.0,1.5,-18.803906884676156,18.310203780695428,37.0,125.0,37.114110665371584,570
20000.0,1.5,-3.1432720756717343,-16.697943989504537,-14.0,211.0,-13.554671913832802,570
20000.0,1.5,16.30843392522708,-11.596892045769465,-28.0,143.0,-27.905325970996547,570
20000.0,1.5,-5.274162194992556,8.10101539162132,13.0,186.0,13.375177586613876,570
20000.0,1.5,6.803202416876259,-2.2297764156774846,-9.0,125.0,-9.032978832553743,570
20000.0,1.5,9.233267107061264,12.868942739382097,4.0,193.0,3.635675632320833,570
20000.0,1.5,-11.367741008736553,-21.642765524289413,-10.0,185.0,-10.27502451555286,570
20000.0,1.5,-22.35785567943386,0.8299298007955225,23.0,168.0,23.187785480229383,570
20000.0,1.5,-16.256856418936795,-14.15309067997733,2.0,146.0,2.1037657389594653,570
20000.0,1.5,0.1455608517026058,-14.386220500557938,-15.0,226.0,-14.531781352260543,570
20000.0,1.5,6.410769453561573,7.867106658863336,1.0,206.0,1.4563372053017627,570
20000.0,1.5,-21.04235727943585,5.53232182305507,27.0,204.0,26.574679102490922,570
20000.0,1.5,-16.62093916117579,11.958089108761007,29.0,200.0,28.5790282699368,570
20000.0,1.5,12.381735260731755,-16.950574717657656,-29.0,170.0,-29.33230997838941,570
20000.0,1.5,2.1933515346362538,7.995594495053529,6.0,158.0,5.802242960417276,570
20000.0,1.5,18.442629135795737,14.640374605674577,-4.0,157.0,-3.8022545301211608,570
20000.0,1.5,4.784595256623334,0.18989480328238884,-5.0,72.0,-4.594700453340945,570
20000.0,1.5,-2.8376385404289826,7.9236804543276005,11.0,159.0,10.761318994756582,570
20000.0,1.5,4.917040419096957,5.777371773513171,1.0,131.0,0.8603313544162141,570
20000.0,1.5,-0.23852665681052765,17.06547457565991,17.0,36.0,17.304001232470437,570
20000.0,1.5,4.066953113198593,18.00280487543891,14.0,140.0,13.935851762240315,570
20000.0,1.5,-9.22342685524529,11.180571185444188,20.0,187.0,20.40399804068948,570
20000.0,1.5,17.532119514666707,-19.988463187589115,-38.0,192.0,-37.52058270225582,570
20000.0,1.5,10.634158860501799,-18.963524691071342,-30.0,193.0,-29.59768355157314,570
20000.0,1.5,14.592519569919435,-14.414260795162505,-29.0,68.0,-29.00678036508194,570
20000.0,1.5,-12.860239208083348,8.60162646397622,21.0,204.0,21.461865672059567,570
20000.0,1.5,7.836962771748132,20.936472517421347,13.0,133.0,13.099509745673215,570
20000.0,1.5,19.832043368428664,19.797465824702588,0.0,13.0,-0.03457754372607624,570
20000.0,1.5,2.506480015256524,-10.348860517855838,-13.0,147.0,-12.855340533112361,570
20000.0,1.5,18.18363333355707,9.606573996011598,-9.0,204.0,-8.577059337545471,570
20000.0,1.5,-15.2715022077171,10.798258935333767,26.0,137.0,26.06976114305087,570
20000.0,1.5,2.4249225285660865,19.323331462177734,17.0,145.0,16.89840893361165,570
20000.0,1.5,17.61293540725339,-17.322030690386104,-35.0,148.0,-34.93496609763949,570
20000.0,1.5,19.855643359230168,-11.23834629117013,-31.0,146.0,-31.093989650400296,570
20000.0,1.5,-2.6736792370045173,-6.9757625555854625,-4.0,196.0,-4.302083318580945,570
20000.0,1.5,-13.356004707947285,16.001716370808982,29.0,184.0,29.357721078756267,570
20000.0,1.5,-9.100070954665178,21.416632014200758,30.0,221.0,30.516702968865935,570
20000.0,1.5,-10.84966086171263,-2.511246383723027,8.0,190.0,8.338414477989604,570
20000.0,1.5,21.489057036367964,-19.039923588100073,-40.0,223.0,-40.52898062446803,570
20000.0,1.5,10.49972698421763,-10.111982181359746,-21.0,198.0,-20.611709165577377,570
20000.0,1.5,6.781582533050731,-17.580203190219553,-24.0,188.0,-24.361785723270284,570
20000.0,1.5,14.626748597546996,-17.135050593687943,-32.0,164.0,-31.76179919123494,570
20000.0,1.5,8.25496600961767,-7.29339578889331,-16.0,200.0,-15.54836179851098,570
20000.0,1.5,-5.040163010189496,-17.420586703532695,-12.0,191.0,-12.3804236933432,570
20000.0,1.5,-12.82538823915607,20.503745532846136,33.0,181.0,33.32913377200221,570
20000.0,1.5,10.350043056027902,10.730628989450334,0.0,146.0,0.38058593342243263,570
20000.0,1.5,-6.812699173143464,-10.109683822820513,-3.0,162.0,-3.2969846496770483,570
20000.0,1.5,-7.539572920656266,20.37599896046697,28.0,137.0,27.915571881123235,570
20000.0,1.5,20.29121140163607,20.28049475754785,0.0,7.0,-0.010716644088219596,570
20000.0,1.5,-8.143521967553689,-2.027574481633729,6.0,122.0,6.11594748591996,570
20000.0,1.5,0.4364741430989316,-4.287117250773687,-5.0,194.0,-4.723591393872619,570
20000.0,1.5,10.683540410588346,-4.6454836501100765,-15.0,180.0,-15.329024060698423,570
20000.0,1.5,16.400590935453707,-8.884575911580868,-25.0,162.0,-25.285166847034574,570
20000.0,1.5,-4.559689834182563,-1.1473437816500827,3.0,207.0,3.41234605253248,570
20000.0,1.5,-2.036894886616863,-11.75466591316313,-10.0,171.0,-9.717771026546266,570
20000.0,1.5,16.877030835689943,20.77370215885154,4.0,144.0,3.896671323161595,570
20000.0,1.5,2.4607157753677456,10.13052009239414,8.0,171.0,7.669804317026394,570
20000.0,1.5,-14.009107628213936,0.7451682529609033,15.0,158.0,14.75427588117484,570
20000.0,1.5,-20.286197547905473,-15.208883859937234,5.0,146.0,5.077313687968239,570
20000.0,1.5,15.689406662579145,16.690266581665483,1.0,137.0,1.0008599190863379,570
20000.0,1.5,-20.86883148614701,13.417147660324535,34.0,160.0,34.28597914647155,570
20000.0,1.5,21.67630637907699,5.548879836933869,-16.0,145.0,-16.12742654214312,570
20000.0,1.5,2.487128203945206,-4.956254912176476,-7.0,210.0,-7.443383116121682,570
20000.0,1.5,-16.23610944985707,-12.168508978532394,4.0,142.0,4.067600471324678,570
20000.0,1.5,9.898873510549778,18.31324800761226,8.0,205.0,8.41437449706248,570
20000.0,1.5,-17.857371577316957,21.21414926263485,39.0,145.0,39.07152083995181,570
20000.0,1.5,-5.34151899862396,7.9465195153385455,13.0,180.0,13.288038513962505,570
20000.0,1.5,-4.887072245949319,7.703897361775241,13.0,210.0,12.59096960772456,570
20000.0,1.5,-18.93691961929367,-8.399245828274694,11.0,217.0,10.537673791018975,570
20000.0,1.5,5.439287616528984,-16.735473533855,-22.0,170.0,-22.174761150383983,570
20000.0,1.5,-21.46835547331059,-16.702857792904474,5.0,158.0,4.765497680406117,570
20000.0,1.5,0.3707796942547059,-21.004842409056703,-22.0,342.0,-21.375622103311407,570
20000.0,1.5,1.525925653171147,-14.856499634093755,-16.0,182.0,-16.3824252872649,570
20000.0,1.5,-2.3109391770188203,-10.987667864156279,-9.0,177.0,-8.676728687137459,570
20000.0,1.5,20.862337414400475,-6.370587972138137,-27.0,175.0,-27.23292538653861,570
20000.0,1.5,3.976143863324282,-19.324979296075874,-23.0,176.0,-23.301123159400156,570
20000.0,1.5,-14.229808847755605,15.44759694716625,30.0,178.0,29.677405794921853,570
20000.0,1.5,20.142105513755297,-9.163135308060433,-29.0,179.0,-29.30524082181573,570
20000.0,1.5,12.520085718995842,16.827041114786766,4.0,168.0,4.306955395790924,570
20000.0,1.5,-3.687192057796475,7.863698536977845,12.0,205.0,11.55089059477432,570
20000.0,1.5,-4.732081266270868,-2.71783077250894,2.0,144.0,2.0142504937619274,570
20000.0,1.5,2.705326088745516,12.51558007904115,10.0,165.0,9.810253990295635,570
20000.0,1.5,-4.071514658409042,2.6487983835519913,7.0,174.0,6.720313041961033,570
20000.0,1.5,-2.082343780785914,-10.71002028036871,-9.0,205.0,-8.627676499582796,570
20000.0,1.5,9.304313514301546,-20.56318609857966,-30.0,145.0,-29.867499612881204,570
20000.0,1.5,-21.7368893698156,16.6931638516172,38.0,195.0,38.4300532214328,570
20000.0,1.5,9.192913404961923,-1.420228119005031,-11.0,195.0,-10.613141523966954,570
20000.0,1.5,-10.853327879236424,-3.11604237712407,8.0,168.0,7.737285502112354,570
20000.0,1.5,-5.304555945135238,-14.262315647810663,-9.0,139.0,-8.957759702675425,570
20000.0,1.5,-19.16481118604254,-9.076165613049685,10.0,154.0,10.088645572992856,570
20000.0,1.5,-7.0134040080789415,4.440497446833655,11.0,209.0,11.453901454912597,570
20000.0,1.5,12.241979931400397,9.963615024586275,-2.0,179.0,-2.2783649068141223,570
20000.0,1.5,-19.811110394963237,14.213511135021795,34.0,146.0,34.02462152998503,570
20000.0,1.5,2.200956113199777,-16.439920727732158,-19.0,192.0,-18.640876840931934,570
20000.0,1.5,17.660490542887484,-18.177630091163593,-36.0,142.0,-35.83812063405108,570
20000.0,1.5,6.263731783778192,-19.83302567470808,-26.0,162.0,-26.09675745848627,570
20000.0,1.5,-14.5948195788953,21.782346396500202,36.0,174.0,36.3771659753955,570
20000.0,1.5,-6.521793473584607,8.52224694030905,15.0,142.0,15.044040413893656,570
20000.0,1.5,2.512526233651699,6.891358191386007,4.0,201.0,4.378831957734308,570
20000.0,1.5,2.0558469506913934,8.947205797114066,7.0,145.0,6.891358846422673,570
20000.0,1.5,7.089213656774881,-18.556791985843635,-26.0,186.0,-25.646005642618515,570
20000.0,1.5,-6.435699465368281,-20.949190140623323,-15.0,215.0,-14.513490675255042,570
20000.0,1.5,-15.176646597330098,3.0794132561084906,18.0,161.0,18.25605985343859,570
20000.0,1.5,17.115446020087504,6.665512248876086,-10.0,217.0,-10.449933771211418,570
20000.0,1.5,14.305004400059687,-21.813187390521744,-36.0,151.0,-36.118191790581434,570
20000.0,1.5,-1.1756696002280187,-17.98404304977632,-17.0,154.0,-16.808373449548302,570
20000.0,1.5,-17.65115852343235,21.42450025516544,39.0,144.0,39.07565877859779,570
20000.0,1.5,13.767863145987402,-21.450849830617077,-35.0,152.0,-35.21871297660448,570
20000.0,1.5,0.7710461264569191,6.702362063043433,6.0,155.0,5.931315936586514,570
20000.0,1.5,17.774358022074676,-15.340438179063813,-33.0,149.0,-33.11479620113849,570
20000.0,1.5,14.520087158231242,-12.357992165504157,-27.0,153.0,-26.8780793237354,570
20000.0,1.5,-18.787746509938355,18.57332922931545,38.0,230.0,37.361075739253806,570
20000.0,1.5,2.2923126958562707,-9.758804583853426,-12.0,141.0,-12.051117279709697,570
20000.0,1.5,-2.03661450758072,21.488797919086554,24.0,212.0,23.525412426667273,570
20000.0,1.5,11.161126908882,-16.771035111997357,-28.0,140.0,-27.932162020879357,570
20000.0,1.5,22.339664116305283,-18.61234943281663,-41.0,350.0,-40.952013549121915,570
20000.0,1.5,15.725329599532072,-8.742330286422103,-24.0,208.0,-24.467659885954177,570
20000.0,1.5,15.71812514716457,17.091183755941938,1.0,206.0,1.3730586087773666,570
20000.0,1.5,-16.106965611045254,-11.676320651302758,4.0,194.0,4.430644959742496,570
20000.0,1.5,20.490536267878056,-21.01981317163129,-41.0,216.0,-41.51034943950935,570
20000.0,1.5,18.582746308066916,-14.193273018983582,-33.0,148.0,-32.7760193270505,570
20000.0,1.5,5.960627297618366,-17.526349902760735,-23.0,210.0,-23.4869772003791,570
20000.0,1.5,-6.698242326349387,-15.651686110999835,-9.0,144.0,-8.953443784650448,570
20000.0,1.5,12.027642247031572,11.369912249952668,-1.0,168.0,-0.6577299970789046,570
20000.0,1.5,-7.050526683496009,-21.025247859908553,-14.0,134.0,-13.974721176412544,570
20000.0,1.5,-1.5118167809747667,13.211227853236405,15.0,179.0,14.723044634211172,570
20000.0,1.5,-18.192326776763217,7.510832570515738,26.0,167.0,25.703159347278955,570
20000.0,1.5,-15.644303674979687,-17.91869576842734,-2.0,167.0,-2.274392093447654,570
20000.0,1.5,3.039117622652658,7.339032129092859,4.0,189.0,4.299914506440201,570
20000.0,1.5,-7.450045748617225,7.253566606231827,15.0,165.0,14.703612354849053,570
20000.0,1.5,11.849990563321555,20.071869580119767,8.0,157.0,8.221879016798212,570
20000.0,1.5,-10.521733782231433,-5.349659027854823,5.0,144.0,5.1720747543766095,570
20000.0,1.5,-3.2676993590599235,2.256528254017585,6.0,228.0,5.5242276130775085,570
20000.0,1.5,11.733609760073895,-2.9885363697213183,-15.0,182.0,-14.722146129795213,570
20000.0,1.5,-13.662498023642415,-9.66819545490394,4.0,143.0,3.994302568738476,570
20000.0,1.5,-7.269933487338837,-20.719322272700634,-13.0,207.0,-13.449388785361798,570
20000.0,1.5,6.893080258797141,-13.356862520304032,-20.0,163.0,-20.249942779101175,570
20000.0,1.5,-15.451596677729809,-19.599259470455635,-4.0,144.0,-4.147662792725827,570
20000.0,1.5,-8.049507373250432,-11.952807172004762,-4.0,137.0,-3.9032997987543308,570
20000.0,1.5,-13.330250342506883,-0.5049168906824131,13.0,143.0,12.82533345182447,570
20000.0,1.5,-5.381581102373755,-20.4822719023175,-15.0,143.0,-15.100690799943745,570
20000.0,1.5,7.9775477287958,-19.82075558813033,-28.0,162.0,-27.79830331692613,570
20000.0,1.5,-21.770887296029514,19.364647663689443,41.0,142.0,41.13553495971895,570
20000.0,1.5,-3.4616543693406254,-9.456774100102361,-6.0,144.0,-5.995119730761736,570
20000.0,1.5,17.703325685799538,6.1279710489909425,-12.0,202.0,-11.575354636808594,570
20000.0,1.5,-13.55693051374588,17.614966097722746,31.0,142.0,31.171896611468625,570
20000.0,1.5,-1.8337318317187534,12.16942638374045,14.0,145.0,14.003158215459203,570
20000.0,1.5,5.03123194315176,8.747973968518316,4.0,167.0,3.716742025366556,570
20000.0,1.5,-5.635355128790775,20.511971324746952,26.0,153.0,26.147326453537726,570
20000.0,1.5,-8.482894522064877,-4.764895751514603,4.0,162.0,3.717998770550274,570
20000.0,1.5,16.574262384432174,11.199365438628078,-5.0,187.0,-5.374896945804096,570
20000.0,1.5,-19.742393313510114,11.250154934031825,31.0,141.0,30.99254824754194,570
20000.0,1.5,22.41488824596699,6.293543366920223,-16.0,152.0,-16.121344879046767,570
20000.0,1.5,-9.4467087263184,-11.999071309746213,-3.0,223.0,-2.552362583427813,570
20000.0,1.5,-20.80994666128344,-10.239428437965202,11.0,222.0,10.570518223318238,570
20000.0,1.5,-12.033911950675298,8.178378881594162,20.0,164.0,20.21229083226946,570
20000.0,1.5,11.98990320200618,8.802922246363183,-3.0,154.0,-3.1869809556429978,570
20000.0,1.5,9.927149494955621,-19.604490757255295,-30.0,218.0,-29.531640252210916,570
20000.0,1.5,12.129781634538071,15.64520801929522,4.0,204.0,3.5154263847571485,570
20000.0,1.5,-2.4810796328791724,-18.871675407029972,-16.0,194.0,-16.3905957741508,570
20000.0,1.5,-17.130361913781954,-13.840447489087216,3.0,172.0,3.2899144246947376,570
20000.0,1.5,-12.227535645998712,20.75441021617425,33.0,134.0,32.981945862172964,570
20000.0,1.5,-5.436775275245208,18.49772586025666,24.0,137.0,23.93450113550187,570
20000.0,1.5,21.21366585110481,-1.190735826323115,-22.0,215.0,-22.404401677427927,570
20000.0,1.5,-2.0596332435866023,-18.751511573105446,-17.0,184.0,-16.691878329518843,570
20000.0,1.5,-12.099343267671424,-3.539763162413552,9.0,204.0,8.559580105257872,570
20000.0,1.5,4.751058048588006,4.364931093926002,0.0,139.0,-0.38612695466200364,570
20000.0,1.5,7.473881246247941,-16.41172518708006,-24.0,147.0,-23.885606433328,570
20000.0,1.5,9.573068050998156,7.7918651131019665,-2.0,143.0,-1.7812029378961896,570
20000.0,1.5,21.298492574167764,17.057745774919194,-4.0,160.0,-4.240746799248569,570
20000.0,1.5,8.165858801326827,-3.838548819555675,-12.0,149.0,-12.004407620882503,570
20000.0,1.5,9.881382883426758,19.485801784656147,10.0,172.0,9.604418901229389,570
20000.0,1.5,2.4789674613464467,9.822216401546589,7.0,186.0,7.343248940200143,570
20000.0,1.5,-7.064417555738875,-22.352324271377054,-15.0,168.0,-15.28790671563818,570
20000.0,1.5,8.393540660596406,-2.173742525223614,-11.0,198.0,-10.56728318582002,570
20000.0,1.5,-20.133814201516298,-5.748938836983676,14.0,195.0,14.384875364532622,570
20000.0,1.5,7.871539498465992,-19.95630471660537,-28.0,153.0,-27.827844215071362,570
20000.0,1.5,20.35781933537407,12.495621227042186,-8.0,147.0,-7.862198108331885,570
20000.0,1.5,3.387984511915189,17.6266821307832,14.0,154.0,14.23869761886801,570
20000.0,1.5,-3.8384662271932357,-16.65467508972375,-13.0,154.0,-12.816208862530514,570
20000.0,1.5,6.351059256459754,9.852838748539881,4.0,220.0,3.501779492080127,570
20000.0,1.5,5.26212389911837,-20.169061413862906,-25.0,211.0,-25.431185312981277,570
20000.0,1.5,9.37565214436632,7.435006992144096,-2.0,139.0,-1.9406451522222241,570
20000.0,1.5,3.482110087947932,13.891661845710232,10.0,198.0,10.4095517577623,570
20000.0,1.5,7.420492280707432,22.187268971236023,15.0,167.0,14.76677669052859,570
20000.0,1.5,-2.0349746691954436,-21.135316533761436,-19.0,135.0,-19.100341864565994,570
20000.0,1.5,4.604368856150619,13.515781753558183,9.0,156.0,8.911412897407565,570
20000.0,1.5,0.9510889791544846,22.4873733092572,21.0,240.0,21.536284330102717,570
20000.0,1.5,3.8091432761827115,5.64935692042188,2.0,150.0,1.8402136442391686,570
20000.0,1.5,-11.820688607308242,-16.94819417375377,-5.0,133.0,-5.127505566445528,570
20000.0,1.5,-7.3730058217366485,17.56620918222164,25.0,151.0,24.93921500395829,570
20000.0,1.5,-8.199853881289616,-17.95660614308995,-10.0,170.0,-9.756752261800333,570
20000.0,1.5,-0.3093866460161149,-10.972113494598117,-11.0,351.0,-10.662726848582002,570
20000.0,1.5,20.72167580372376,-2.8857378461020025,-24.0,192.0,-23.607413649825762,570
20000.0,1.5,18.71242174533851,-2.557069310863044,-21.0,171.0,-21.269491056201552,570
20000.0,1.5,-19.39312800762523,-9.266124384555283,10.0,136.0,10.127003623069946,570
20000.0,1.5,-6.186836572973878,8.338207242012398,15.0,224.0,14.525043814986276,570
20000.0,1.5,8.179971765864352,-16.23855065747873,-24.0,204.0,-24.41852242334308,570
20000.0,1.5,11.31821276866756,-20.79448610149646,-32.0,147.0,-32.112698870164024,570
20000.0,1.5,-21.13236242063246,-6.490535148432804,15.0,182.0,14.641827272199656,570
20000.0,2.0,-16.099648169084016,-22.130645684249842,-6.0,145.0,-6.030997515165826,596
20000.0,2.0,-10.324565289770982,-5.894611063839507,4.0,225.0,4.429954225931475,596
20000.0,2.0,3.7686331481070727,7.07387698984867,3.0,185.0,3.3052438417415972,596
20000.0,2.0,3.0225785508249863,3.972306698118589,1.0,185.0,0.9497281472936026,596
20000.0,2.0,7.901611598006262,13.469954317729629,6.0,233.0,5.568342719723367,596
20000.0,2.0,-15.390192781108105,-7.240176522347088,8.0,150.0,8.150016258761017,596
20000.0,2.0,-12.309533881893543,8.600840186080589,21.0,150.0,20.910374067974132,596
20000.0,2.0,-4.750010678973169,3.928330155339771,9.0,201.0,8.678340834312941,596
20000.0,2.0,-8.160575614585458,14.039569927986475,22.0,161.0,22.20014554257193,596
20000.0,2.0,0.5837494308346675,-15.37482940402182,-16.0,145.0,-15.958578834856487,596
20000.0,2.0,6.6348822465768995,-17.054924671363796,-24.0,184.0,-23.689806917940697,596
20000.0,2.0,-16.230986073257757,-3.821751839522991,12.0,227.0,12.409234233734766,596
20000.0,2.0,-17.063369650968394,19.415539071301435,36.0,246.0,36.47890872226983,596
20000.0,2.0,19.830458973409318,9.608397086662915,-10.0,166.0,-10.222061886746403,596
20000.0,2.0,2.448173476192426,-17.091584746817365,-20.0,241.0,-19.53975822300979,596
20000.0,2.0,-1.6377036074158835,-5.848305333696623,-4.0,161.0,-4.210601726280739,596
20000.0,2.0,1.1667342052638658,5.86536082107097,5.0,215.0,4.698626615807104,596
20000.0,2.0,12.952461062738598,-15.358490697713211,-28.0,197.0,-28.310951760451808,596
20000.0,2.0,19.203467421685456,22.210917842190465,3.0,143.0,3.007450420505009,596
20000.0,2.0,8.41113762209609,-17.31972117551078,-26.0,184.0,-25.73085879760687,596
20000.0,2.0,1.6495219864491761,-10.76693809432879,-12.0,220.0,-12.416460080777966,596
20000.0,2.0,9.111236449784277,18.544810634433727,9.0,230.0,9.43357418464945,596
20000.0,2.0,-8.209333981712893,12.149500595648353,20.0,213.0,20.358834577361247,596
20000.0,2.0,14.4109734447077,19.084650870069474,5.0,191.0,4.673677425361774,596
20000.0,2.0,-4.518250345663247,-0.1887368867851985,5.0,211.0,4.329513458878048,596
20000.0,2.0,-20.878788321861244,-8.142102910800988,13.0,176.0,12.736685411060256,596
20000.0,2.0,-9.08257259565753,-6.922223754000262,2.0,157.0,2.1603488416572674,596
20000.0,2.0,-20.920705811444805,8.0385594530696,29.0,152.0,28.959265264514407,596
20000.0,2.0,-21.549760687967996,15.697870987635461,37.0,158.0,37.24763167560346,596
20000.0,2.0,12.160304007307674,5.1584537987631105,-7.0,154.0,-7.001850208544564,596
20000.0,2.0,-21.115544267300816,0.01877449897595085,21.0,53.0,21.134318766276767,596
20000.0,2.0,-8.820127948913521,-5.2866804092941395,4.0,237.0,3.533447539619382,596
20000.0,2.0,18.75838188663671,3.2689660218749994,-15.0,254.0,-15.48941586476171,596
20000.0,2.0,17.36267100246576,21.450608382305468,4.0,147.0,4.087937379839708,596
20000.0,2.0,0.8558291623496211,-20.813919320898446,-22.0,219.0,-21.669748483248068,596
20000.0,2.0,5.492162925710991,-5.476427629257198,-11.0,105.0,-10.968590554968188,596
20000.0,2.0,-20.699189238453354,-7.712576628353819,13.0,151.0,12.986612610099534,596
